osoba_id,nazwa_firmy,stanowisko,branza
8e2f1239-9367-4af1-98c3-2cc829d403f4,Guzman-Woodard,Biomedical scientist,deliver
95841eb0-c40a-4930-b716-f7e4939cc0e3,Richardson-Carlson,Government social research officer,synergize
9bd1e382-ed4c-46fe-ae01-bebf444fb8ca,Wilson PLC,Homeopath,architect
11427791-a807-4c74-a3a0-22296b2ff86c,Myers Thornton and Gonzalez,Civil Service fast streamer,e-enable
fba27d56-bf1b-47ee-9211-aee8f43383bd,Shaw Kim and Medina,Gaffer,morph
63ca39af-3db4-4f83-887c-bde5adfcef20,Roberts Inc,Osteopath,iterate
c6f4c050-d2ff-4a91-b772-ae7e7286f631,Gray Yates and Galvan,Surveyor quantity,aggregate
83995ab3-760a-444c-8617-df4dd870f19f,Perry Inc,Medical laboratory scientific officer,whiteboard
83117897-ede3-4991-a9fd-e4fbb2d97a92,Coleman Ltd,Theatre director,expedite
f1ffb75d-2e19-40d5-830e-aec9e332e90d,Solis Fletcher and Hart,Engineer automotive,expedite
4c229883-268e-4ca2-a0cb-6e588f4f28aa,Brewer Inc,Structural engineer,syndicate
2930a96b-1635-4bf0-bd4a-04546b6c6b30,Holloway-Baldwin,Multimedia programmer,generate
a471fe89-ba35-4d21-9b47-04fa14fb970e,Mccormick PLC,Sales executive,enable
14b58f8f-94f1-46c0-99d8-41a276914596,Torres-Tyler,Chief Technology Officer,re-contextualize
aa742363-f2e5-4625-a805-332a55b33f29,Mckenzie Ruiz and Smith,Airline pilot,engineer
dbf4610d-4ab6-4f4c-a4a2-cb88179f59fa,Anthony LLC,Emergency planning/management officer,integrate
5c7677f4-dfb6-4b86-a588-a4ab19c3d3f2,Garcia-Middleton,Magazine journalist,drive
061c94b1-ae3a-45f4-8ca9-39b3105f7160,Stephens Group,Civil Service fast streamer,streamline
ba8787ca-29b8-486c-9ee1-a01a111710bb,Walton Fisher and Wood,Administrator,transform
052de5c7-cf6c-4b8f-be66-b9dbaf74269e,Doyle-Long,Illustrator,re-contextualize
c0e14089-9fd5-41bf-bd37-432b0e8e19ad,Barnes Sullivan and King,Engineer civil (contracting),engineer
a8aa5ff4-a31d-4614-8b21-3e8411b8ec65,Porter Group,Horticultural therapist,engineer
ae7edd25-2bb0-4970-beb3-481d3c981800,Lane-Ellis,Information systems manager,optimize
447d12d7-719d-4065-9b6b-d0c7c4632f60,Fritz Wang and Knight,Occupational therapist,integrate
2f8d99b8-e333-477f-8add-7a5da6f09e53,Farmer-Lewis,Engineer manufacturing systems,disintermediate
9304132e-7fba-4cf7-bb30-35325fb15f2e,Whitney-Parker,Automotive engineer,enhance
9852972b-1489-4592-bbec-06d35eca4b57,Dorsey PLC,Accountant chartered certified,brand
9fb82e9c-a37b-417f-9898-ecf49dc9e944,Duran Roberts and Zamora,Clinical molecular geneticist,generate
772d7f90-503b-46c7-8b22-207382cfd7d2,Sutton-Knight,Cabin crew,aggregate
ceb7ef56-185e-43b9-8c06-bbb124b78b88,Mcdowell Ltd,Lecturer higher education,maximize
b8d8ef14-732e-42de-8689-de08506a4b9e,Schroeder-Castro,IT consultant,unleash
ecd3bc00-a30b-4057-b79e-e8ca45f598d5,Casey Inc,Public house manager,mesh
0067ab1a-0105-46ea-8d37-dbc44781855b,Stanley Peterson and Summers,Food technologist,exploit
43aba2cd-f58b-4e95-87cf-89186baaac5e,Parks Harvey and Reed,Sports administrator,repurpose
67a03190-cd0d-4bc0-85fa-db313a66ada7,Gray-Bell,Engineer automotive,target
0f0e5129-6b6a-46c5-bf72-a40595caa008,Wilson Ltd,Nurse learning disability,deploy
aca8ca64-862e-4689-8c45-ce6570903cd4,Jackson Crawford and Lewis,English as a second language teacher,embrace
076a6744-1d2a-4019-b8e3-ac225f740cfa,Thomas Inc,Hospital doctor,strategize
b7bb1ee1-1aff-4385-b48d-6c71e4dd0f1f,Rivera Ltd,Designer fashion/clothing,engage
27ce1191-5bae-4279-828a-0ecae1079451,Michael Mcdonald and Brown,Environmental health practitioner,envisioneer
e6961913-3bc1-4507-8ff2-60a1b183862a,Conway Group,Proofreader,streamline
aecf107c-2608-476c-a4bd-337bf0d8707d,Wong Turner and Moore,Communications engineer,target
88a5f2ad-a651-416d-9722-4636be6c13f4,Vasquez PLC,Chief Technology Officer,disintermediate
e00de5c8-76e4-4825-9ac5-ce6e0ad9e437,Simpson-Bell,Interpreter,re-intermediate
a0b41702-0986-4183-acbe-63c87be99b23,Richmond LLC,Transport planner,enable
66c0a412-522d-4981-a94c-1b2f11947797,Bullock Group,Emergency planning/management officer,synergize
d016be72-51b6-467d-8faf-a3101655317e,Davis Wheeler and Perkins,Publishing rights manager,integrate
1a913b78-0fd1-49a4-8e2a-ed67952f47da,Sparks Inc,Journalist broadcasting,reinvent
161625ac-e28a-42a9-ab55-0e9fcd28bd51,Carey-Johnston,Surveyor planning and development,generate
e3e02795-03f1-4ac0-8e7f-6c752bb55a71,Cantu Inc,Chief Financial Officer,implement
b840fc0f-b285-4467-b231-f09880799b41,Mills Ltd,Waste management officer,syndicate
729b50f3-eb59-47f5-b85a-dd18735d561d,Golden-Davis,Radio broadcast assistant,brand
87caee45-d788-4c33-b0e9-5b96641e11da,Morgan-Daniels,Chief Marketing Officer,enhance
52361de1-14d1-4bd9-8e49-08a4dd7d8d66,Yoder-Ortiz,Optometrist,disintermediate
fa0a827e-8cce-4fc8-87e9-f1c481e916b9,Nunez Day and Lam,Runner broadcasting/film/video,incubate
056514d2-3dd8-44e9-92e2-90807d5988c6,Ramirez Inc,Biomedical scientist,whiteboard
4aa43583-7961-4ef2-ba35-fbd9071ecbd3,Li Ltd,Oceanographer,expedite
97772743-51ca-4b2a-9f55-81d8b482c910,Rivera Bates and Torres,Osteopath,repurpose
a4e59320-e254-471e-a689-25d3a585e532,Ellis Ltd,Actuary,e-enable
99f47b7f-08bc-4eeb-b6f5-e48c455149db,Hall PLC,Programme researcher broadcasting/film/video,utilize
e8d66235-281f-4d5a-b899-639bffe4dae5,David-Carter,Hotel manager,morph
00eddd55-8dce-469a-8a39-1cbb8f4f8b2d,Quinn Tanner and Anderson,Garment/textile technologist,reinvent
c6194add-c3d9-488e-a24b-1b3e9420ede7,Bell-Chen,Production manager,exploit
c591e03b-aece-4600-bced-07d433804988,Smith-Miller,Teacher primary school,revolutionize
d3b2bbb2-754a-453b-a5ec-3f990e9ddeeb,Harris French and Dixon,Chartered accountant,drive
b0e27cc2-964f-442a-bb37-837ab447d61a,Hughes Montes and Nguyen,Location manager,re-intermediate
1672174a-dda7-4402-bf87-9947a4ef51bd,Griffin Williams and Vazquez,Commercial/residential surveyor,benchmark
1f7845c1-b6f0-4f95-a7de-552139453106,Schneider Group,Designer industrial/product,engineer
a6b4eb77-90fe-4780-917e-d2ffa2419139,Sanchez Chambers and Williams,Teacher special educational needs,expedite
f1e7adff-1a69-458d-bf2c-ddf950fe8867,Martinez Foster and Wright,Industrial buyer,incentivize
7b5b3085-4f7c-4c92-b619-9aeaad660219,Moore and Sons,Engineer land,integrate
99913038-91b8-46cf-a5d7-cd3976ff0f85,Taylor Williams and Preston,Geneticist molecular,whiteboard
ffae5179-aa20-459c-a550-e32cc192224f,Daugherty and Sons,Research officer government,repurpose
21fb2c80-28e0-456b-8a67-c0bea14b767a,Brown-Campbell,Conference centre manager,leverage
80c5d391-32e1-45f9-af24-daea15fc9b7e,Ward Morgan and Burke,Therapist nutritional,repurpose
ee9a8241-5233-4a85-8cae-bb22a20f99d7,Cook Burgess and Harper,Engineer broadcasting (operations),grow
37036c18-c67a-4944-9642-d594366e1682,Carpenter-Kline,Tourist information centre manager,re-intermediate
64820538-a759-4247-abcb-dc840881a9d8,Dudley Wells and Parks,Control and instrumentation engineer,seize
78e809fa-9897-4a70-b167-35b4798d03ca,Warren Harrell and James,Rural practice surveyor,envisioneer
f97b150a-cfa0-4469-a373-1d55bd11ed6d,Davila-Padilla,Engineer drilling,aggregate
c6d33031-e091-4074-be77-3bc422136f00,Frost Parsons and Khan,Health and safety adviser,utilize
d3c8b9c7-2065-4049-9296-5de2ecadaa59,Martinez Ltd,Historic buildings inspector/conservation officer,revolutionize
d14546c0-2def-488e-a168-c1b393b4356d,Jordan Koch and Thomas,Ceramics designer,grow
c6f48968-e9e1-4e94-a78c-c0f50ed1593a,Jackson-Jimenez,Medical technical officer,e-enable
e87c3329-5953-44da-a614-f82ea3966281,Allen Inc,Public relations account executive,iterate
e8fc81b5-edcf-4de2-9486-3deda98b49f7,Summers-Davis,Surveyor building control,transform
62d73b64-1b4b-48c3-99fb-b4943dbf08ef,Fry Palmer and Rivera,Horticulturist amenity,utilize
36e7843e-e4b7-47b2-ab94-a62d8629a08e,Rios Reid and Shields,Designer multimedia,strategize
11109946-89b5-4d6e-b41c-0b53ff211461,Ramirez LLC,Ranger/warden,matrix
6249f985-7c11-4fa6-a204-58cfba16b18d,Wyatt Lopez and Hatfield,Secretary/administrator,enable
ed1fc192-8153-4445-953e-a9f875612cb1,Smith-Dunlap,Field seismologist,re-intermediate
a4ca2af9-4920-41e3-b9e1-a29e5ea6330a,Butler-Harmon,Designer interior/spatial,grow
aa671e80-ee16-48af-9a9b-b1b574280f27,Flores Ltd,Herpetologist,morph
9073978b-e08c-4cea-aa46-e18c81c1e860,Meyers Perez and Graham,Social research officer government,integrate
ab6bd12b-48d7-4850-b250-d10ee6b9a407,Potter LLC,Holiday representative,engage
df9a1229-31cb-450b-baaf-9f62d5c08bdf,Green Velasquez and Sanchez,Occupational hygienist,aggregate
ce6a0592-8a2b-40a0-b659-09ef8cc508f3,Wilson Lowe and Mcdonald,Accountant chartered certified,whiteboard
1d5b047c-7f58-4963-9122-edb6c26275f7,Alexander-Hanson,Magazine journalist,deploy
3ca503ab-2639-4308-a4ca-f0f50831530d,Reyes Ramirez and Nguyen,Geologist wellsite,incubate
58039ed8-9656-4ce2-bc5f-d6d19285798e,Wilson-Shaffer,Counselling psychologist,embrace
5e9dbe4e-8e4f-4f4a-92ed-29bdbe9e2ac2,Gonzalez-Shaw,Early years teacher,brand
33d1c662-046f-42f9-93df-1f0f65d23d2f,Tucker-Ali,Paramedic,re-intermediate
34865895-b41e-4c2c-9375-73e1fd54189e,Blankenship-Campbell,Clinical research associate,benchmark
63bd7df2-4d88-48fa-86bb-50600a123052,Peterson-Vasquez,Broadcast engineer,embrace
b8060faf-7c78-4951-aabe-448fa063dbd7,Morrow Ltd,Food technologist,implement
94dff580-259a-4a8e-b2e4-7d7bf44a1467,Bailey-Bolton,Solicitor,matrix
8105b87d-2e95-4adf-ab03-ff4fb3c19a32,Bautista PLC,Chartered loss adjuster,reinvent
57aae180-0774-4990-af08-a068fd84ad38,Cooper Inc,Development worker community,engineer
9ce86d75-b7c0-456c-bc9d-7c82642b430f,Day Farrell and Lamb,Mining engineer,drive
f629d281-e135-4e78-bc70-33678abaa5a9,Price Kim and Howell,Educational psychologist,strategize
e0db9119-c686-46d0-b7b9-2f05437ba7af,Powell-Garcia,Geneticist molecular,extend
2c0dd639-03a0-4a28-8603-b49b41229a38,Love-English,Emergency planning/management officer,synergize
bbd480a8-0812-48df-8a61-507c3bfacb82,Henderson Ltd,Ophthalmologist,empower
781f8191-fcf2-48a7-91f0-acc9ad28f9a4,Lopez and Sons,IT technical support officer,optimize
e0264bfe-76b3-417b-bd53-f6020e5ac22e,Scott Jensen and Sullivan,Engineering geologist,strategize
f636d821-735e-45c3-9f23-811d78e26092,Dean LLC,Radiographer therapeutic,enable
f967d0a5-7190-44b5-a62f-bf244f1ec8d3,Hayes-Myers,Camera operator,aggregate
969c2554-6466-4636-bf02-4adc3e37ff8d,Griffin and Sons,Broadcast presenter,expedite
c6c21e02-c66c-4414-87da-44f3440bb87b,Cochran Inc,Careers adviser,e-enable
298128f4-6f56-4767-b70a-263a6bc2bf97,Smith LLC,Financial controller,revolutionize
e7af7a5f-bdee-4a3a-b25f-360fcbd9fb06,Warren PLC,Dentist,embrace
79113494-7c4c-4442-bcca-34619088e519,Williams Ltd,Hydrogeologist,strategize
2fae580d-13e6-4293-98ca-413451acb997,Walker Inc,Educational psychologist,synthesize
1e7a8095-2de1-4d03-8494-d950ee4f3693,Morton-Rose,Location manager,syndicate
69f3fc46-7264-43c5-adc5-e0cbbeea4dfd,Woods Group,Oceanographer,extend
f765b9d3-ca10-46f5-92f7-e020abc44667,Stevens Inc,Medical sales representative,syndicate
0bd1a28e-583d-417f-91be-2e212cb43576,Gray Ltd,Sales professional IT,scale
e18e0735-d91e-472a-86ec-76fa29a469ff,Morales Arias and Aguirre,Optometrist,re-contextualize
21109f18-4a25-4254-80bb-26f25d08cf81,Chavez-Romero,Systems developer,expedite
86e9d3ee-a58d-40ce-a6bf-4401088057d8,Williams Torres and Ford,Sales professional IT,envisioneer
d1da7e09-7d8e-4603-ad5d-f3ad3e1a0931,Rangel-Mccarty,Multimedia specialist,re-intermediate
348519c9-7c01-4720-8b9b-b473f7b3eda9,Hopkins Lynch and Henderson,Secondary school teacher,harness
868563ea-d6c5-40f6-a5a5-19ce4077c401,Pitts Williamson and Martinez,Insurance risk surveyor,disintermediate
451d03f9-5f39-4dfe-aabd-d6144db8ba36,Moore Wilkerson and James,Counselling psychologist,incentivize
c81124a8-4679-41f6-a65e-da05757988f7,Goodman Group,Further education lecturer,innovate
a1e90e00-7393-4afc-94b7-b3b0278d3c8f,Roberts Group,Museum/gallery conservator,leverage
47421e45-9a21-49a1-b613-802bf069b66c,Thompson-Brady,Tree surgeon,benchmark
84f6ef24-d4d7-4bbc-ad0c-9f41f231a042,Church-Jones,Stage manager,monetize
10c80ad9-b0b1-4743-b0dc-3df1b94a1937,Hansen Thomas and Williams,Engineer electronics,incubate
1bfb2072-9153-408a-94b0-a71b4284636e,Schultz-Murphy,Television/film/video producer,matrix
ca6ad852-1c47-4798-adf5-7094cb5a41bb,Dougherty-Hubbard,Politicians assistant,productize
4d514830-ad44-43ae-b917-b53269993b1b,Mayer-Mercado,Heritage manager,scale
6e98c50d-7f75-4209-a174-cc09c7f6039d,Franco Caldwell and Dennis,Chiropodist,re-intermediate
213a0196-a528-47aa-a0c8-587756727336,Lloyd PLC,TEFL teacher,maximize
77a8ab52-99b4-4380-a760-01aa33cb3769,Stevens-Walker,Administrator local government,e-enable
2d4473a2-a2e9-4371-9eb2-d8e4e0fd88d3,Ray Webb and Day,Quantity surveyor,productize
8edbd242-8fd7-448e-a8bb-588a9336892c,Hensley-Saunders,Research scientist (maths),iterate
b4bd1028-9e16-41ff-947d-1dcb00f0ba1c,Pratt Ltd,Chartered legal executive (England and Wales),leverage
98325be2-80b8-44bd-9f5e-eee09097c3c7,Morgan-Armstrong,Research scientist (medical),engage
b6701aec-dab6-47b2-8fda-1dfa4608a306,Gonzalez Osborne and Johnson,Computer games developer,reinvent
793b6628-02b4-4b63-bad2-6d617a6105c3,Gonzalez Newton and Castillo,Field seismologist,synergize
c5bf0da1-fb72-4290-9146-3077d512af3d,Kaiser-Suarez,Teacher secondary school,integrate
f983970c-5748-4ccc-a153-20ee1e78df65,Christensen-Case,Dispensing optician,envisioneer
079d05df-10db-4a58-8927-c880ae3fefc6,Phillips-Rodriguez,Museum/gallery exhibitions officer,streamline
0fd7e6af-0968-415e-adc7-af1700e0e301,Drake Ltd,Physiotherapist,seize
28a5fffc-dc5b-4a29-a4e3-1ae16022eb88,Ellis-Novak,Travel agency manager,e-enable
cb050b4d-53be-4ff7-8673-7da79fc321ee,Rhodes Kirk and Baker,Music therapist,grow
f66fc19b-7a75-4b09-b265-66130ed384c3,Moreno-Allen,Broadcast presenter,architect
40c8acaa-8e81-4590-b0ae-08b1c3663d80,Matthews Rivas and Nunez,Restaurant manager,streamline
cecd7125-d6c4-4d6c-b878-022897aefa95,Jones Williams and Moreno,Occupational therapist,seize
00c90957-b3e5-4848-a6ea-606b1358f678,Hurst Ltd,Engineer maintenance (IT),reinvent
038fadd7-dc61-48f9-b94a-882515cd4847,Ray Arnold and Harris,Child psychotherapist,expedite
89d57e37-0781-4ab7-be37-8d956bf83e79,Bass-Swanson,Theatre stage manager,incubate
662edf5c-ce36-4e3b-8e04-fb62783ebb89,Donaldson PLC,Surveyor minerals,envisioneer
5db71215-8b05-4f4d-b13f-8f5bf133d213,Hernandez and Sons,Futures trader,grow
97eeec7c-00a8-42ca-9cd6-03c80673383c,Mclean Edwards and Vega,Computer games developer,embrace
3b33e77a-cb3f-447e-a93a-bce916126003,Nash-Cook,Nurse childrens,disintermediate
7e84c198-199c-4f4f-899b-65b85ef18851,Ross Lane and Bailey,Academic librarian,expedite
f33431ec-d0f8-4d73-ad80-5e305a377e15,Perry Larsen and Chavez,Physiotherapist,revolutionize
85696b49-3ffd-4f6d-808f-30a9c176862d,Wilson Watson and Hawkins,Archivist,harness
1eef64e6-8c5a-493d-9773-2fa888867a7d,Carter and Sons,Multimedia specialist,integrate
192e7311-85c9-4e21-94b9-4d24e151e9e4,Mercer-Fleming,Primary school teacher,harness
e4fdea50-4b93-49bc-b962-0d658c271d1e,Williams Ltd,Buyer retail,matrix
d2678dcc-82ec-4759-8f77-6fe838aa1b42,Mcdonald-Barrett,Hotel manager,enhance
71c5fe3d-c3fb-43bb-ab85-0787846ed087,Santana and Sons,Herbalist,re-intermediate
3a4979bd-ce2c-49f3-a8ae-fa6ddbe39efa,Harrell-Cole,Volunteer coordinator,envisioneer
3eafe16f-7054-40c3-8e46-7082cba3763f,Underwood Nichols and Lowery,Drilling engineer,transform
b6018442-453e-4b7a-bf31-ad5f6609d499,Chavez-Peterson,Oncologist,leverage
efefc876-2e84-44eb-b120-fefff9783d0a,Green Lucas and Hayes,Cabin crew,deliver
8a8cbbd1-49d8-4729-809b-1cfe7760fccf,Burns Thompson and Bender,Herbalist,architect
6516a152-d6db-4a50-9b6e-13b35af93297,Hartman-Fisher,Psychotherapist child,mesh
49775031-0773-404a-bc42-bce7577f406e,Davis PLC,Fisheries officer,orchestrate
86b0ba30-15c1-464e-943d-20a70917bd6b,Nunez Inc,Research scientist (physical sciences),syndicate
423c2a01-6878-4cd2-83b8-0b699b99e5ef,Jones PLC,Chief Marketing Officer,unleash
4582552b-edc6-4d07-a151-51400b39eed3,King-Moran,Homeopath,optimize
5726b634-40d5-4b8a-ac50-40f7a19f2ea5,Smith-Williams,Building control surveyor,monetize
48e970c1-6c33-4f2c-a539-338069de9d59,Burke-Olson,Engineer technical sales,engineer
18531e7f-f1ca-45a4-9afc-30ebb05965ec,Perez-Hayes,Multimedia programmer,repurpose
b5f85f5a-1d0a-4161-8028-25417331563e,Lewis Lambert and Lawson,Product designer,transform
8046bcee-3005-44b2-8318-95e300bfbabf,Santos-Young,Lighting technician broadcasting/film/video,transition
0c89c38a-9cfa-46ed-be80-45a42834f550,Wolf-Hayden,Engineer manufacturing,re-intermediate
3d20d91e-b3e7-4179-9fed-33cd4a4b6bc6,Brown LLC,Drilling engineer,iterate
ddb9b2d5-8df1-48e3-8f4b-73f54b53252b,Rodriguez-Mcdaniel,Psychotherapist child,enable
8035d45c-67c2-4e30-b766-9bef2c90abd1,Gibbs-Tucker,Camera operator,orchestrate
e5e37ebd-9e2b-4452-adcb-aa0467d708a6,Thompson Brown and Adams,Glass blower/designer,expedite
1a292b61-55c4-4939-aae5-f0a6c7cc8218,Morton Wilkerson and Ramos,Licensed conveyancer,utilize
ca344802-9355-401b-be2f-03eb193bc621,Welch-Harris,Civil engineer consulting,target
fd465595-48db-4ca7-a2a6-20141367abe2,Patterson Kelly and Bowen,Public relations account executive,architect
0ba32595-e4da-4425-8946-79691fea97d4,Lewis-Ruiz,Education administrator,visualize
68535b91-788a-4f71-98dd-60470227c943,Willis-Ali,Hospital doctor,revolutionize
2f1a7968-ae05-43ef-a3bc-3dd24e9d1372,Nelson Hines and Horn,Engineer agricultural,leverage
82f5463c-7858-49d7-a935-fab8805353db,Cummings-Wilcox,Fitness centre manager,implement
cd494091-f3e5-403c-9acf-ab131f5f437f,Owens Mcbride and Jackson,Higher education lecturer,enable
63bbb7bc-e68e-4ccd-aeba-ebc71512110a,Butler-Martin,Chief Marketing Officer,seize
2f2d3633-0fa4-47d9-9d5b-92c03cf6f357,Rodriguez Wheeler and Anderson,Teaching laboratory technician,monetize
6e61e0d9-523a-4f35-b0bc-2d9fe49f0145,Garcia Ballard and Lawson,Chiropractor,productize
92e2321d-45f5-42ad-b589-2bed3654c7e2,Carson Mcguire and Rubio,Customer service manager,aggregate
475fbb54-7e10-45f3-a964-0b6d3b3541f5,Thompson LLC,Occupational therapist,deliver
4c31401a-e8aa-43f7-b724-99c562d95d6f,Smith LLC,Sales executive,disintermediate
5940079a-4576-4a0b-8980-43f461b76b98,Jenkins Flores and Summers,Scientist research (maths),implement
c7bf0390-4fbc-4dc3-86b6-9e631291f262,Sims-Hayes,Quarry manager,syndicate
34e29817-9e94-46c4-a238-8010b5ae9595,Walker-Graves,Administrator charities/voluntary organisations,engineer
533c24b4-c476-4614-ab2f-b6dfb37a3832,Horton-Guerrero,Dietitian,aggregate
8c70b57c-70ea-4559-a042-05f072b42927,Schneider-Baker,Embryologist clinical,strategize
2ca9c7de-232a-4a31-b827-99ec461192c4,Golden Kelly and Beltran,Risk analyst,enable
ef1c53c2-51e1-494a-a354-f00be8171c0f,Johnson PLC,Agricultural consultant,grow
c7960cdf-2aa0-4f96-a3b3-290108027d35,Fuentes and Sons,Garment/textile technologist,transition
8dd77019-3c78-4590-9a95-3922251a7ba6,Gomez and Sons,Designer interior/spatial,implement
8324c2b6-57d9-481c-aa43-09a27636c87f,Quinn Inc,Radiation protection practitioner,e-enable
049a8d44-c888-48c2-8d48-f75bc138a18d,Alexander Delgado and Gonzales,Radiographer therapeutic,envisioneer
9195e1c4-376a-4f5e-8dd7-0ecced0b55fe,Sloan-Klein,Management consultant,re-intermediate
1bc05f07-9f1f-4078-957d-d8c2aa7775ab,Turner-Becker,Counsellor,whiteboard
09363c1f-c0a5-4876-a174-207f51016903,Thompson Group,Careers adviser,cultivate
7d4a8acc-dbd0-406e-88ff-0f28e647221d,Williams Sparks and Nelson,Arts development officer,synthesize
2f0266d6-5556-4160-9fd8-ac71feb42b8b,Ryan-Hall,Seismic interpreter,mesh
d9715174-51fe-4a98-baf1-92b696b24671,Jenkins-Gomez,Adult nurse,engineer
d29a9db3-d08b-43af-81bc-8aae75804f4c,Johnson-Martin,Magazine features editor,matrix
84cd50de-de74-4b54-8bde-a33616444a6f,Martinez-Haney,Psychologist sport and exercise,orchestrate
07ee782b-de1a-4ceb-84d8-359fbb2b0965,Wilcox Marshall and Williams,Medical laboratory scientific officer,synergize
f5800db5-e6b9-4226-8e17-5e62df18906a,Jackson LLC,Engineer maintenance (IT),revolutionize
8d9c7698-a7ad-4798-9c10-6ea54aaa3117,Hill Cunningham and Nelson,Proofreader,engineer
f9f145e6-2389-49d5-9773-17916c4ecd6e,Jones Miller and Cowan,Phytotherapist,innovate
9f0ec7f6-a155-489b-81ff-30245ca9cc4a,Butler-Leblanc,Advertising copywriter,incubate
bb09a054-f66f-409b-880a-eddcd57eeda3,Hammond Williams and Jones,Associate Professor,revolutionize
28a56c99-239c-4bcb-a9b3-2811b8010116,Johnson and Sons,Public affairs consultant,productize
bf976958-dd65-4f73-a493-3d9c3381222d,Vargas-Bailey,Communications engineer,morph
e2fda6e8-c1fe-4f55-b5c9-39e70d9d8ae7,Cox-Hart,Occupational therapist,revolutionize
97556ff2-12cd-43c2-a571-3956d104efce,Fisher Hill and Singh,Psychologist prison and probation services,e-enable
9edbfb87-3385-4c08-a52f-fc683b94a52c,Long Hernandez and Walter,Sub,facilitate
